sample_ID	env_medium	filename_1	filename_2	title
X12bP224D21X	cecal mucosa	X12bP224D21X_R1.fq.gz	X12bP224D21X_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: cecal mucosa
X12bP337D21X	cecal mucosa	X12bP337D21X_R1.fq.gz	X12bP337D21X_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: cecal mucosa
X12bP345D21X	cecal mucosa	X12bP345D21X_R1.fq.gz	X12bP345D21X_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: cecal mucosa
X12bP419D21X	cecal mucosa	X12bP419D21X_R1.fq.gz	X12bP419D21X_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: cecal mucosa
X12bP458D21X	cecal mucosa	X12bP458D21X_R1.fq.gz	X12bP458D21X_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: cecal mucosa
X12bP77D21X	cecal mucosa	X12bP77D21X_R1.fq.gz	X12bP77D21X_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: cecal mucosa
X12bP87D21X	cecal mucosa	X12bP87D21X_R1.fq.gz	X12bP87D21X_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: cecal mucosa
X12P119XD50	cecal mucosa	X12P119XD50_R1.fq.gz	X12P119XD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: cecal mucosa
X12P138XD50	cecal mucosa	X12P138XD50_R1.fq.gz	X12P138XD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: cecal mucosa
X12P175XD50	cecal mucosa	X12P175XD50_R1.fq.gz	X12P175XD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: cecal mucosa
X12P198XD50	cecal mucosa	X12P198XD50_R1.fq.gz	X12P198XD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: cecal mucosa
X12P22XD50	cecal mucosa	X12P22XD50_R1.fq.gz	X12P22XD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: cecal mucosa
X12P397XD50	cecal mucosa	X12P397XD50_R1.fq.gz	X12P397XD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: cecal mucosa
X12P43XD50	cecal mucosa	X12P43XD50_R1.fq.gz	X12P43XD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: cecal mucosa
X12P453XD50	cecal mucosa	X12P453XD50_R1.fq.gz	X12P453XD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: cecal mucosa
X12P469XD50	cecal mucosa	X12P469XD50_R1.fq.gz	X12P469XD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: cecal mucosa
X12P65XD50	cecal mucosa	X12P65XD50_R1.fq.gz	X12P65XD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: cecal mucosa
X12bP181D21X	cecal mucosa	X12bP181D21X_R1.fq.gz	X12bP181D21X_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: cecal mucosa
X12bP244D21X	cecal mucosa	X12bP244D21X_R1.fq.gz	X12bP244D21X_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: cecal mucosa
X12bP321D21X	cecal mucosa	X12bP321D21X_R1.fq.gz	X12bP321D21X_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: cecal mucosa
X12bP355D21X	cecal mucosa	X12bP355D21X_R1.fq.gz	X12bP355D21X_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: cecal mucosa
X12bP373D21X	cecal mucosa	X12bP373D21X_R1.fq.gz	X12bP373D21X_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: cecal mucosa
X12bP392D21X	cecal mucosa	X12bP392D21X_R1.fq.gz	X12bP392D21X_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: cecal mucosa
X12bP50D21X	cecal mucosa	X12bP50D21X_R1.fq.gz	X12bP50D21X_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: cecal mucosa
X12bP93D21X	cecal mucosa	X12bP93D21X_R1.fq.gz	X12bP93D21X_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: cecal mucosa
X12bP97D21X	cecal mucosa	X12bP97D21X_R1.fq.gz	X12bP97D21X_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: cecal mucosa
X12P219XD50	cecal mucosa	X12P219XD50_R1.fq.gz	X12P219XD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: cecal mucosa
X12P265XD50	cecal mucosa	X12P265XD50_R1.fq.gz	X12P265XD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: cecal mucosa
X12P295XD50	cecal mucosa	X12P295XD50_R1.fq.gz	X12P295XD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: cecal mucosa
X12P326XD50	cecal mucosa	X12P326XD50_R1.fq.gz	X12P326XD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: cecal mucosa
X12P422XD50	cecal mucosa	X12P422XD50_R1.fq.gz	X12P422XD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: cecal mucosa
X12P432XD50	cecal mucosa	X12P432XD50_R1.fq.gz	X12P432XD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: cecal mucosa
X12P450XD50	cecal mucosa	X12P450XD50_R1.fq.gz	X12P450XD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: cecal mucosa
X12P472XD50	cecal mucosa	X12P472XD50_R1.fq.gz	X12P472XD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: cecal mucosa
X12P74XD50	cecal mucosa	X12P74XD50_R1.fq.gz	X12P74XD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: cecal mucosa
X12P83XD50	cecal mucosa	X12P83XD50_R1.fq.gz	X12P83XD50_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: cecal mucosa
